"Row.names","logFC_TNF","AveExpr_TNF","t_TNF","P.Value_TNF","adj.P.Val_TNF","B_TNF","logFC_ROSI","AveExpr_ROSI","t_ROSI","P.Value_ROSI","adj.P.Val_ROSI","B_ROSI"
"Ndufb9",-1.08317178271928,9.04883864491146,-16.1048528835243,6.12740598446176e-18,1.75890841373917e-16,30.3939005387581,0.676194160113992,9.04883864491146,10.058005247692,5.91820582406257e-12,1.16956436033987e-10,16.6417045633921
"Ndufc1",-0.989868436223665,8.29047237688476,-13.3439400672695,1.97069276416801e-15,3.29790542292967e-14,24.5480934631085,0.753166172340485,8.29047237688476,10.1999786154938,4.07049326206625e-12,8.35194426188828e-11,17.0527397307336
"Ndufc2",-1.02937441346373,8.2941214174961,-15.3343478845966,2.83931220602479e-17,6.98650015898297e-16,28.8639451754006,0.792754156721345,8.2941214174961,11.8624731453954,6.17226103742097e-14,1.8159684718078e-12,21.2993348211312
"Ndufs1",-1.21688724948218,7.49786163817587,-19.1325693726852,2.45336807374735e-20,1.19606762537485e-18,36.0795097991797,0.819948909244845,7.49786163817587,12.9012703821603,5.36756724481047e-15,2.04940318298621e-13,23.8182336602037
"Ndufs2",-0.777727375339281,8.38627024806185,-12.7834555339396,7.03487588783783e-15,1.05460566359226e-13,23.2406996314109,0.513307680935104,8.38627024806185,8.46976497287168,4.65350297523107e-10,6.28889210787815e-09,12.2433660264674
"Ndufs3",-0.964727331752378,6.68229283616258,-11.3151081994072,2.35764796114052e-13,2.65922855119846e-12,19.7748822913942,0.576107824189587,6.68229283616258,6.76944540081259,6.92029510045313e-08,5.89073893182871e-07,7.31438081124115
"Ndufs4",-0.446443300551656,6.98835546013799,-6.99395410860605,3.5184611303234e-08,1.67923966082344e-07,7.6777383613162,0.455454154534942,6.98835546013799,7.27001264921957,1.54036508805942e-08,1.50316189486559e-07,8.78063934527139
"Ndufs6",-0.690579490069189,7.62800420465652,-9.4856473839202,2.74829090605185e-11,2.17905484607525e-10,14.8698354581981,0.572131914387973,7.62800420465652,7.93136119270744,2.19429087689687e-09,2.5631924520425e-08,10.7102170156538
"Ndufs7",-1.23499921396184,7.49791056648852,-19.6916494148594,9.57777096598039e-21,5.25574613286682e-19,37.0325811662566,0.750954429833095,7.49791056648852,11.9514140459657,4.98199658097152e-14,1.51880092150651e-12,21.5584242991602
"Ndufs8",-0.605231323232522,7.1821507309174,-9.3234765351366,4.27934703407808e-11,3.26570092548856e-10,14.4486801094795,0.543792088643117,7.1821507309174,8.49241631608014,4.3628653526977e-10,5.9644363187865e-09,12.3648077438411
"Ndufv1",-0.617589708875228,8.88991006377091,-11.7810508567433,7.5161085181894e-14,9.15119177477797e-13,20.8121580017566,0.523950067743444,8.88991006377091,10.0624846174381,5.84849653920078e-12,1.15967331377295e-10,16.6552276914192
"Ndufv2",-0.861296264794476,8.13986572939104,-13.7579172389736,7.87791606282199e-16,1.43210560414752e-14,25.4861056754183,0.783660088626246,8.13986572939104,12.6262279412526,1.01190879327824e-14,3.63978656801728e-13,23.1364647379841
"Ndufv3",-1.07526874862805,9.37813885140128,-13.01988400464,4.09461643478081e-15,6.49804304866443e-14,23.7557302574742,0.686179079739199,9.37813885140128,8.31383673080687,7.26630770657694e-10,9.42064816727415e-09,11.7586521417924
"Necap1",-0.276880901094799,5.35619108591472,-2.84659984634221,0.00728270854596632,0.0136875515221559,-4.13709966975864,0.36821541068237,5.35619108591472,3.99858993364222,0.000306299039673953,0.0011821118973089,-0.86110840230763
"Nectin2",0.443882470034825,6.06957847721081,5.0216134051401,1.43812137468923e-05,4.43954117913622e-05,1.84386153358212,0.472257079323849,6.06957847721081,6.03694367997252,6.43072136689641e-07,4.55126878744114e-06,5.11413348781678
"Nectin3",1.02819033128152,2.15860431607218,5.56555957415929,2.72573942851243e-06,9.6339945409196e-06,4.27101588989181,-0.544547554530209,2.15860431607218,-3.68791883668818,0.000748185794381789,0.00261931632110277,-1.13055474712947
"Nedd4l",0.538284047928526,4.79605513343786,5.17794131152696,8.9274581840682e-06,2.87227029330888e-05,2.57340922932771,0.323156453625696,4.79605513343786,3.74976348301805,0.000627481106336968,0.00224848785646037,-1.4815417200594
"Negr1",-2.62323325454181,1.99181116543501,-8.56736521622955,3.52607687579585e-10,2.33449242315597e-09,13.1883108471891,2.91132130100496,1.99181116543501,9.99372444340669,7.01714106615726e-12,1.35718410325448e-10,16.5010015863409
"Nelfe",-0.233916293682498,4.96223866574623,-3.10114706344442,0.00375548214524309,0.00751242892625423,-3.50412444813921,-0.507784434333779,4.96223866574623,-6.48402641817928,1.64382406598406e-07,1.29551344892986e-06,6.6859348816096
"Nenf",-0.196346643259659,6.55800729485092,-2.62350108569142,0.0127250170593118,0.0226371760050906,-4.89680116212754,-0.267553410672663,6.55800729485092,-3.56935112217871,0.00104536311337333,0.00351874294196249,-2.23093709895679
"Neo1",0.307870877198805,5.4253825648009,3.64791097085147,0.000837931340873256,0.00190333345391272,-2.133785066508,-0.21737663166648,5.4253825648009,-2.73124682404589,0.00974558746404236,0.0244271172510669,-4.21568900834702
