"GeneID","gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Slc35d1","Slc35d1",0.346689604581242,3.09410805297,2.74211701202991,0.0094840479153827,0.0361995462004804,-3.21547494503984
"Arhgap35","Arhgap35",-0.231640751157518,5.61017473706928,-3.03620319929162,0.00445759559232033,0.0194636242776444,-3.21735183214276
"Cenpa","Cenpa",-0.440556044579341,3.20882193820026,-2.78333594569502,0.00855045491489447,0.033249264036231,-3.22132730453812
"Impa2","Impa2",0.319147992151425,4.30998065756854,2.88328215250594,0.00663045381700787,0.0269188211056637,-3.22291765873565
"Timm17b","Timm17b",0.207329994650527,6.37674534148511,3.03355329614277,0.00448872520615991,0.0195850517685927,-3.22515795834194
"Mfsd9","Mfsd9",0.364576618935013,3.25412993578508,2.75813887311942,0.0091104310787906,0.0350570338772249,-3.22542562212639
"Ciao2a","Ciao2a",0.229552737652619,5.22538678163431,2.97270273965258,0.00526259118633329,0.0222298785593842,-3.23069481804498
"Mif","Mif",0.17249306431431,9.30708069437248,3.10370735051575,0.00373007121822838,0.0168352640522794,-3.23131002927795
"Pex10","Pex10",0.377138934927022,3.67950158964459,2.80301472146965,0.00813559985260627,0.031951999687433,-3.23179197395573
"Klhdc10","Klhdc10",0.199773703450596,6.08673155095609,3.01232813013221,0.00474557548312938,0.0204560831384583,-3.23197870619244
"Ankrd24","Ankrd24",0.272591756037197,5.13941885484868,2.95500273619606,0.00551027486080192,0.0230942176936913,-3.23255136931398
"Igtp","Igtp",-0.630099698069794,4.30044470864425,-3.00296891707026,0.00486318314966123,0.0208185177067138,-3.23283239073778
"Map2k5","Map2k5",0.30997501884517,3.44218695565095,2.76748403107255,0.00889887888291182,0.03437752883451,-3.23337837050997
"Slc25a11","Slc25a11",0.25844543946492,6.79419038216493,3.02962195150557,0.00453528682647223,0.0197371132344963,-3.23399081507112
"Insig2","Insig2",-0.287210336422861,5.84777512327385,-3.0033213439893,0.00485870521225087,0.0208144531932229,-3.23468028341029
"Ibtk","Ibtk",0.248703010460639,5.50926327680752,3.0025703234071,0.0048682523701344,0.0208326592175719,-3.23650912912756
"Tmco1","Tmco1",0.332724363243357,7.2292563956023,3.05903461894039,0.00419770355074536,0.0185693687632897,-3.23932530832497
"Mgat3","Mgat3",-0.640870609463656,1.26506695559051,-2.63099917499114,0.012493127836566,0.0452352322964031,-3.23991060379974
"Slc46a3","Slc46a3",0.478709671930912,3.10609517068689,2.72338027966951,0.00993901962690375,0.0376196835284602,-3.24339100569483
"Mmadhc","Mmadhc",0.168476949289553,7.15058810902794,3.05173540238612,0.00427919241305547,0.0188802962188588,-3.24380649840466
"Pan3","Pan3",-0.293068299015574,4.62355336808198,-2.93463178525275,0.00580889300335806,0.0240975104267294,-3.24418677294601
"Cklf","Cklf",-0.44898712638869,2.11843581907745,-2.72167947361164,0.0099813070456722,0.0377192378362718,-3.24472094848055
"Foxn3","Foxn3",-0.193782490907346,6.4518232025408,-3.03754006999257,0.00444196823263901,0.019420548898228,-3.24677287546195
"Ctdspl2","Ctdspl2",-0.305845451137604,4.40519235402328,-2.91440456536772,0.00612039652524012,0.0251597345661265,-3.24690191350945
"Gm19739","Gm19739",-0.303172021898394,3.54440851357974,-2.8127709629609,0.00793695836084845,0.0312968699001638,-3.24730902297038
"Ado","Ado",-0.206799951976982,4.91827974968924,-2.97103214265958,0.00528551297764946,0.0223027475358757,-3.24803370641854
"Pds5b","Pds5b",-0.211220255668175,5.77275570808389,-3.02078832565939,0.00464157786691712,0.0201180513129641,-3.24855304116918
