"GeneID","gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Hp","Hp",3.95319899356872,11.2858419516711,51.3438687615721,5.03124343098939e-35,5.93586099988128e-31,70.0212619267682
"Cidec","Cidec",-3.84480653938074,10.089007963663,-49.1967545170342,2.26077446741425e-34,1.33363085832766e-30,68.4829427642525
"Tnip1","Tnip1",2.9126410180598,7.52056730556187,47.5084587367011,7.7113531685728e-34,2.5762641963602e-30,67.225161969257
"Ccl2","Ccl2",6.47750981354372,6.984013534328,47.3401967386925,8.73457940790032e-34,2.5762641963602e-30,66.8748694582163
"Nfkbia","Nfkbia",2.97171024622432,9.4413834029762,44.2647973468773,9.21538766905113e-33,1.81205239532442e-29,64.8539833873725
"Cfb","Cfb",5.95259817593393,7.08841000650065,44.5363549919188,7.43763594687708e-33,1.75498457802511e-29,64.5225380165797
"Ripk2","Ripk2",4.05159883464528,5.34660894105224,40.8753308497328,1.49615932504767e-31,2.52166967384463e-28,61.3818864365532
"Tagln2","Tagln2",3.12207202428676,7.55711799992045,39.8619870066161,3.59449266794012e-31,5.30097806204469e-28,61.1942604588259
"Ptges","Ptges",2.77407469419146,7.75550845678384,38.4929317332514,1.21590214046828e-30,1.59391260591608e-27,59.9826731636385
"Vcam1","Vcam1",3.55234938545936,7.38037682830589,37.7383629856701,2.42292693766562e-30,2.85856920105789e-27,59.3023117345398
"Sod2","Sod2",2.23957289343806,9.33113514452745,37.3740583947549,3.39592439501716e-30,3.33875966770104e-27,58.9702546641244
"Ccl7","Ccl7",5.85540786580515,6.08376697279679,37.4920979261395,3.04301078576777e-30,3.26376738640801e-27,58.795173104705
"Tnfaip2","Tnfaip2",2.97574092941321,7.41014416058819,36.6736197415809,6.55716839828976e-30,5.9508825202325e-27,58.3077630395323
"Gpd1","Gpd1",-3.46075501444912,10.4271900857402,-36.5485308571103,7.38404124455329e-30,6.22263704308855e-27,58.1926555528215
"Irf1","Irf1",2.93194834424438,7.17296004935923,35.7703502320221,1.55945609504676e-29,1.22656420062411e-26,57.443374287433
"Nrp2","Nrp2",3.26542012274202,6.23598649427091,35.5269160141592,1.97658871397016e-29,1.45748710296374e-26,57.15305375068
"Mknk2","Mknk2",-2.03037614915693,7.87522218186469,-35.3398680321804,2.3739390686284e-29,1.64751371362811e-26,57.0286953387344
"Pdpn","Pdpn",4.08014439045072,5.63357988198215,35.115258551354,2.96159782550897e-29,1.9411628414086e-26,56.6693022060129
"Plin1","Plin1",-2.00087715271507,9.86862270600649,-34.8118725425803,4.00127452416178e-29,2.25393900989025e-26,56.4948801147794
"A530016L24Rik","A530016L24Rik",-3.68059468520163,6.36945477447031,-34.9468170517829,3.49899791774377e-29,2.17269354913374e-26,56.4837378135133
"Pank3","Pank3",-2.56186589705453,9.21820099336798,-34.790511640381,4.08732582077546e-29,2.25393900989025e-26,56.4765904332852
"Bid","Bid",2.21452355270952,6.36948469511678,34.7625208034369,4.20297153903929e-29,2.25393900989025e-26,56.4498612460258
"Ccl9","Ccl9",3.30399056998306,6.86593296265835,34.3497559401193,6.35797802828886e-29,3.26136629468487e-26,56.0421553091356
"Csf1","Csf1",2.85807497700034,6.53948476558921,34.2571409281838,6.98125374079537e-29,3.43186798474599e-26,55.9498839191561
"Lipe","Lipe",-2.61957417556864,10.2834688537057,-34.2072246379399,7.3428748862034e-29,3.46524951629711e-26,55.8854658841998
"Cxcl5","Cxcl5",4.32320457753419,5.68668605317998,34.0423311192367,8.68027800748416e-29,3.93884307431916e-26,55.6114172262736
"Smpd1","Smpd1",1.7483891205405,7.31041860259586,33.4325246676399,1.6224877223074e-28,7.08967042510472e-26,55.108594941908
"Tmem176a","Tmem176a",2.2938162304186,7.13121687069902,33.1359145073472,2.20800156472952e-28,9.3035723073853e-26,54.7986902973937
"Il6st","Il6st",1.99897714561568,6.88686477853076,32.9374724636397,2.71742403110371e-28,1.10552305927454e-25,54.5948322343768
"Rgs2","Rgs2",-3.07888489821794,7.56716852239568,-32.6637609418677,3.62536918238099e-28,1.42573685379103e-25,54.2998542325809
"Angptl4","Angptl4",1.96645578470835,9.04389313438552,32.1770803456197,6.08703484579808e-28,2.17620718517351e-25,53.7719240689835
"Adrb3","Adrb3",-5.23797861466048,5.90528439352123,-32.2043263934517,5.91183912296866e-28,2.17620718517351e-25,53.5788121386796
"Cd44","Cd44",3.19268542050743,5.74650131243097,31.9762431267827,7.55453269022119e-28,2.62142284350675e-25,53.5300857676369
"Junb","Junb",3.50506728301505,6.13175070358765,31.7896004866036,9.24431320098195e-28,3.11612591843386e-25,53.3505484063443
"G0s2","G0s2",-3.02466803472365,9.37536723856513,-31.7272891752629,9.89121529745116e-28,3.24157105775913e-25,53.2816754090879
"Cdkn2c","Cdkn2c",-3.55107605141122,6.73727258064236,-31.627075452547,1.103077111809e-27,3.51732534192502e-25,53.1831676547106
"Ptx3","Ptx3",5.11442018209379,5.94645700065536,31.4770399142986,1.29947477039315e-27,3.93107777976881e-25,52.9853612592289
"Hpx","Hpx",6.92411908707401,6.18977084956208,32.2375895277861,5.70495259273688e-28,2.17119453835838e-25,52.9187257537727
"Cxcl1","Cxcl1",5.55859908631014,5.43555237738941,31.598475134322,1.13801163091819e-27,3.53322663725602e-25,52.7233592764078
"Cebpa","Cebpa",-2.78220899529003,7.84591933888397,-30.8468955355752,2.60698872219114e-27,7.68931323610276e-25,52.3306947489217
"Tst","Tst",-2.89817530176724,5.7329418369843,-30.6548477361354,3.23173157107889e-27,9.29950465258262e-25,52.1019055925514
"Cp","Cp",2.51459296232326,8.06581176385158,30.3988493266846,4.31167594106994e-27,1.21117030363674e-24,51.7995281450708
"Cavin2","Cavin2",-2.66789657734671,8.69192629866152,-29.7016704161267,9.56454806797024e-27,2.56460313877075e-24,51.0101355999737
"Aoc3","Aoc3",-2.24037762209494,8.65308029942965,-29.5021413033261,1.20524810376093e-26,3.15989269514921e-24,50.7551904474067
"Pde3b","Pde3b",-2.55761692024471,6.9506902352664,-29.3707864503849,1.40450418654741e-26,3.452154248518e-24,50.655336650004
"Timp1","Timp1",4.01521116411434,7.20138620297447,29.3803456210521,1.3889232040308e-26,3.452154248518e-24,50.648940620057
"Eif4ebp1","Eif4ebp1",-1.50621217477314,9.44761995642822,-29.3727516399237,1.40128643094014e-26,3.452154248518e-24,50.5907825654183
"Paqr4","Paqr4",-2.43942118403105,7.26187697937837,-29.197154891617,1.72098692999029e-26,4.06084076000509e-24,50.4420429180018
"Gng12","Gng12",1.31981679738736,8.6566711359529,29.2130966077668,1.6890965143941e-26,4.06084076000509e-24,50.4141503024073
"Hmga2","Hmga2",2.92843190130765,6.728436659959,28.8684400312748,2.53624807955154e-26,5.86718722402924e-24,50.0541573622399
"Bscl2","Bscl2",-2.39460767571009,6.07456068815994,-28.7725721900476,2.84211285699413e-26,6.44831682438784e-24,49.9516286511368
"Adig","Adig",-1.93071843519603,8.27771810789571,-28.7234527959429,3.01325811913424e-26,6.70762628104638e-24,49.8539233686673
"Psmb10","Psmb10",2.66724267384218,7.13672283605431,28.6741979576108,3.19551972190596e-26,6.98161882945305e-24,49.8164140889317
"Gpat3","Gpat3",-3.45159175741989,6.42558927871589,-28.6368604033659,3.34120022948648e-26,7.03919291205026e-24,49.7636020841056
"Relb","Relb",2.95940521719664,4.70834342052223,28.6581180845438,3.25744214417032e-26,6.98750953034934e-24,49.6846377498081
"Acp5","Acp5",3.45197109867366,5.39639905546164,28.341471319556,4.76316882325607e-26,9.85892382048687e-24,49.4088498829239
"Gpt","Gpt",-2.22208939888258,6.53512400629332,-28.2841170326595,5.10466002878366e-26,1.03835825895844e-23,49.3663490642145
"Scd1","Scd1",-2.3653708377873,12.4443323190553,-28.2378940930672,5.39811617939576e-26,1.07944024889002e-23,49.195932725431
"Nfkb2","Nfkb2",2.33626789262687,6.09197346479339,28.0081182576142,7.13607167051711e-26,1.3801864519469e-23,49.0350929627116
"Car5b","Car5b",-2.17112469273669,7.51856671598249,-27.9283335840449,7.86615027362182e-26,1.49685227303533e-23,48.903038950606
"Saa3","Saa3",11.6882571328781,5.94846678365442,29.9688379332433,7.03373389118253e-27,1.92986028949236e-24,48.88358588123
"Mmp3","Mmp3",7.13080047144346,5.5503248885091,28.1882175597161,5.73286927897378e-26,1.12727319588888e-23,48.7774352364598
"Ubd","Ubd",3.39927610568517,8.09131122662299,27.4998094866184,1.33315406595576e-25,2.41977718002247e-23,48.3855536548542
"Bcl3","Bcl3",3.81226459050748,4.62818187239535,27.6880234653231,1.05645132371139e-25,1.94750198705421e-23,48.3751290639457
"Retsat","Retsat",-1.70050450939885,8.00358538116464,-27.4359029518286,1.44320526862605e-25,2.57983875140153e-23,48.2877523386556
"AW112010","AW112010",5.62746126650029,4.78268037910416,27.8674094808096,8.47499869470139e-26,1.58711166031884e-23,47.9749761176654
"Mt2","Mt2",3.76704389745328,11.7759521221137,27.1853936632029,1.97274169524151e-25,3.47379201797901e-23,47.8910119535309
"Pdhb","Pdhb",-1.71938704260971,7.83479311534566,-27.0779652788754,2.25751785783867e-25,3.860028360403e-23,47.8283478621222
"Agt","Agt",-1.79766128502452,8.16029666503113,-27.0984910077885,2.20001662740452e-25,3.81702884854684e-23,47.8254027113404
"Gstz1","Gstz1",-2.13701167325484,7.67831726348648,-27.0359578127173,2.38005867496323e-25,4.01141889245945e-23,47.7764177762735
"Gnpat","Gnpat",-2.03623041733298,7.09718635482345,-26.9550362770084,2.63573466925746e-25,4.37977431378866e-23,47.6910414064255
"Acsl5","Acsl5",1.99731431111669,5.37241076963171,26.911245005833,2.78569138447961e-25,4.56466485473479e-23,47.6762683748376
"Agpat2","Agpat2",-2.55823009237685,8.56046158862337,-26.8592496133064,2.97517607316784e-25,4.80837360427865e-23,47.5449453035243
"Trim47","Trim47",2.33207895820471,5.78626495646079,26.7623882394087,3.36424445998575e-25,5.36369677552863e-23,47.4845623001564
"Dgat1","Dgat1",-2.06350630243731,8.56358589611708,-26.5601091569702,4.35431581804155e-25,6.84962906950056e-23,47.1476256112847
"Dcbld2","Dcbld2",1.54623620549978,6.82754890590872,26.3626645132865,5.61077879289253e-25,8.70999581559816e-23,46.937508966943
"Gbp2","Gbp2",4.33175188132658,5.67109690398172,26.2744261195445,6.2873849190533e-25,9.63358016558323e-23,46.815298935263
"Thrsp","Thrsp",-5.3605729801086,6.17480788628128,-26.1618513327451,7.27399571583883e-25,1.10023848019829e-22,46.6757874470398
"Arxes2","Arxes2",-3.07495475913232,7.58814464839438,-26.0779009080059,8.11223352507382e-25,1.18158186578791e-22,46.6120946252856
"Selenop","Selenop",-1.58091452909631,8.87834275822716,-26.135277825639,7.52925066084877e-25,1.12443163666701e-22,46.5741405501216
"Adipoq","Adipoq",-1.77086713875042,12.5542877715108,-26.0979534323161,7.90339497769126e-25,1.16555317433502e-22,46.4733199322005
"Ffar2","Ffar2",-1.91396026304413,8.03880255235795,-25.6233707190194,1.47236188277748e-24,2.09288258951912e-22,45.9466232843372
"Mt1","Mt1",1.87027611245141,11.960994670816,25.6579154871801,1.40667954255837e-24,2.02390307842728e-22,45.8921555240191
"Sh3pxd2b","Sh3pxd2b",2.35499017365915,5.14786363303515,25.5267841759698,1.67323552419565e-24,2.32245090758356e-22,45.8894744760298
"Uck1","Uck1",-1.77559094286841,7.40000906807873,-25.5596567361889,1.60188885962929e-24,2.24989104356028e-22,45.8718681402942
"Tmem176b","Tmem176b",1.99268005493578,8.12493870819654,25.4625725744412,1.82216167022089e-24,2.49975155642628e-22,45.683881196046
"Lpin1","Lpin1",-1.99887848627041,7.95743175751424,-25.2141984345345,2.53871881618498e-24,3.44273616015522e-22,45.3831691583025
"Cstb","Cstb",1.28573947127931,8.25300800521369,25.2033371664315,2.57597631129076e-24,3.45356460461458e-22,45.3375866312246
"Ly75","Ly75",4.06361342876588,4.30904334203622,25.1025314323961,2.94973798826074e-24,3.91022570623598e-22,45.0001208859505
"Osmr","Osmr",3.23518194491049,4.91917293287313,24.6904160187476,5.15895251754951e-24,6.68849690132408e-22,44.7577488338139
"Dram1","Dram1",1.3973367362128,8.3974048239722,24.6913818798928,5.15214786985524e-24,6.68849690132408e-22,44.6346625015562
"Abcd2","Abcd2",-2.32195412367307,6.31628316312014,-24.6008193906461,5.83205814103208e-24,7.47898064651048e-22,44.6263190449235
"B4galt5","B4galt5",2.6739546833057,4.90453814845455,24.586242201769,5.949816211745e-24,7.54794964152339e-22,44.6239371097028
"Ppp1r3c","Ppp1r3c",-2.78882723240043,6.76097319111272,-24.5278364753859,6.44665191266056e-24,8.00606308058624e-22,44.4903673508745
"Ccl6","Ccl6",-2.48430846597092,6.93187887908275,-24.5711766656222,6.07408583681905e-24,7.62362390455225e-22,44.4754359411395
"Acvr1b","Acvr1b",2.02503437256014,5.40451067654816,24.4388936132163,7.28648656021324e-24,8.9547883788954e-22,44.4229027037361
"Slc1a3","Slc1a3",-1.46011814062907,9.10805444059578,-24.3933583857779,7.75912941625392e-24,9.43734111886225e-22,44.2025816257792
"P2rx4","P2rx4",1.54363217383983,6.15008876933838,24.2980751608286,8.85268278120599e-24,1.05703659367147e-21,44.1764114236707
"Slc25a10","Slc25a10",-1.99925136526676,7.45707563067331,-24.2966766831025,8.86986122846883e-24,1.05703659367147e-21,44.1322923427204
"Id1","Id1",-1.68018173389901,6.55472880509593,-24.2474156097228,9.49731620575386e-24,1.11102925910456e-21,44.0854081136687
"Cat","Cat",-1.63580110273798,7.68839350377314,-24.2463585119733,9.51126929730131e-24,1.11102925910456e-21,44.0504758826876
"Ifnar2","Ifnar2",1.53887845441587,6.3204312167681,24.1376963200878,1.10639290862281e-23,1.27972779764038e-21,43.9394330586945
"Aco2","Aco2",-1.41188725122447,9.52021266967581,-24.07581936606,1.20620921513834e-23,1.38163653594196e-21,43.7540264308156
"Slc39a14","Slc39a14",3.16462913348306,4.17578447745442,24.0197722464744,1.30459420158207e-23,1.47996176829474e-21,43.7424716549684
"Aspn","Aspn",-2.92841525181966,3.96434847900423,-23.8762553637718,1.59586027605847e-23,1.79313900351789e-21,43.6203880017534
"Prlr","Prlr",-2.54441747032334,5.63873751292397,-23.6642375204564,2.15349372843627e-23,2.39687915170671e-21,43.3351794429214
"Dgat2","Dgat2",-1.80970230979186,7.97832407588953,-23.6351769178242,2.24420720685079e-23,2.47450061929211e-21,43.16269896388
"Kcnk3","Kcnk3",-2.45355697678441,7.83819461387537,-23.5653653637864,2.47850494565455e-23,2.70752905977918e-21,43.0899712710236
"N4bp2l1","N4bp2l1",-1.97614999492797,5.91351466961097,-23.482130657485,2.79097887670157e-23,2.93999721315403e-21,43.0440475293589
"Actn1","Actn1",1.55658073977974,7.64540511460573,23.5509234507602,2.53002909322638e-23,2.70752905977918e-21,43.0299665260178
"Scd2","Scd2",-1.38551581246263,9.92220765482715,-23.5579232409192,2.50492018409398e-23,2.70752905977918e-21,42.9975528558925
"9630013D21Rik","9630013D21Rik",-3.2358829998253,4.13723663777299,-23.5461376722566,2.54734468245032e-23,2.70752905977918e-21,42.9696947482778
"Slc11a2","Slc11a2",1.3815887377488,6.43453038852515,23.379787162829,3.23134453448461e-23,3.34415814191662e-21,42.8729017410859
"Psma1","Psma1",-1.50366363899364,7.90298350178967,-23.3973330260806,3.15106695272298e-23,3.28993698302882e-21,42.8203256103974
"Gnb5","Gnb5",-2.20555036735051,5.33418317553746,-23.2112250009724,4.11826887679543e-23,4.224985757255e-21,42.6921066111185
"Arl4a","Arl4a",-2.45374722240226,6.55854376711823,-23.1419910700316,4.5516909304589e-23,4.62938358599604e-21,42.5960511756873
"Dusp6","Dusp6",2.8163318941412,4.90823523462153,23.1143416079954,4.73762013172957e-23,4.77730276189278e-21,42.5385263754824
"Rab6b","Rab6b",1.96821603611594,5.55362804063349,23.09669953324,4.86031114263174e-23,4.85948736108215e-21,42.4902753039868
"Sort1","Sort1",-1.8363492944283,6.93676809188356,-23.0530836326637,5.17782908487216e-23,5.13344769271611e-21,42.3770335514288
"Acss2","Acss2",-2.09469874146379,6.34860916913556,-23.0065711733348,5.53996332770223e-23,5.44670727835257e-21,42.3630866484598
"Pcx","Pcx",-1.69558467319415,8.77380577965792,-22.9629680188354,5.9030574783847e-23,5.75572496942006e-21,42.1637670882141
"Egr1","Egr1",1.9221493908208,5.69641978399816,22.8484043746247,6.97805693805328e-23,6.63928352864134e-21,42.1237207535163
"Fasn","Fasn",-2.66886427191377,8.03553373077183,-22.8876629557518,6.58871031794072e-23,6.37160691238234e-21,42.0689005542256
"Nfia","Nfia",-1.42656382420212,7.27800283067281,-22.8713970063706,6.74724952257402e-23,6.47187397295352e-21,42.0541905587646
"Fbxo45","Fbxo45",-2.13756595008835,5.19963693860064,-22.7535552255193,8.01919338427184e-23,7.56883548381113e-21,42.0278922619239
"Atp1a2","Atp1a2",-2.14743750622614,7.43443774585887,-22.7353294709827,8.23685366086758e-23,7.71257138816791e-21,41.8618468180619
"Hes1","Hes1",-3.07613862952183,3.93709498990438,-22.6539080668123,9.28580866263765e-23,8.62629689777945e-21,41.8562902413643
"Eif6","Eif6",1.25491168112601,6.9010828458424,22.638324029945,9.50172225577015e-23,8.75791556043564e-21,41.7433069850504
"Hibch","Hibch",-1.77310706674044,6.82459645969846,-22.5633121308783,1.06154038076235e-22,9.63388724018015e-21,41.6436509460014
"Irs1","Irs1",-1.72117088771202,6.544683949801,-22.5547240952551,1.07511832036276e-22,9.68263049132815e-21,41.6319461597378
"Pnpla2","Pnpla2",-1.583323350072,10.154638479046,-22.6232376765694,9.71564982484687e-23,8.88567725841421e-21,41.6271020815056
"Aqp7","Aqp7",-2.75601211914557,5.83825060852768,-22.4169911549033,1.31896123060794e-22,1.14419886755239e-20,41.5375494740202
"Apmap","Apmap",-2.6394885775868,7.57683422603814,-22.486538506861,1.18944953770466e-22,1.06311557923027e-20,41.523674062311
"Slc2a4","Slc2a4",-2.42629128067195,6.67538138453644,-22.4420178288217,1.27076662580276e-22,1.11884363068813e-20,41.5038934491335
"Epb41l1","Epb41l1",-1.42226413515422,6.79907633044002,-22.4551283952575,1.24624425432394e-22,1.10550298590329e-20,41.4735702866311
"Idh3a","Idh3a",-1.69651055622764,8.08572935525482,-22.3999389971459,1.35286995215479e-22,1.16504815295783e-20,41.3697160183614
"Nabp1","Nabp1",-1.35966183590683,7.63466076169658,-22.3865075126796,1.38020786109451e-22,1.1799777061734e-20,41.3344044770253
"Tapbp","Tapbp",1.91401010889222,9.45405957778735,22.4195835173727,1.31388313429228e-22,1.14419886755239e-20,41.3204767482394
"Cyp1b1","Cyp1b1",1.75658427730601,6.58327813351905,22.2042013112752,1.8126924215572e-22,1.5167478857824e-20,41.0813886957754
"Ppa1","Ppa1",-1.44419465031465,8.05934130003266,-22.2232744793578,1.76156853736246e-22,1.48449897170016e-20,41.0708412948262
"Lrig1","Lrig1",-1.87379721447582,5.67646173915588,-22.1402708783703,1.99543315190518e-22,1.6463021207117e-20,41.0554664618364
"Isyna1","Isyna1",2.2256378267979,5.32788961174864,22.1002257454422,2.11942947024953e-22,1.73646033958361e-20,41.0305386605859
"Psme1","Psme1",1.55291120927293,7.80449059849829,22.1530629290413,1.95741230931095e-22,1.62630636797539e-20,40.967354780304
"Klf15","Klf15",-2.57810325617478,4.84789099134993,-21.9867262123939,2.5156488122394e-22,2.03285100594524e-20,40.8933084300447
"Niban2","Niban2",1.52013055141444,6.39855648717458,22.0053813682328,2.44564513015778e-22,1.98991181004148e-20,40.8026339962173
"Trarg1","Trarg1",-1.73877137615973,7.71296374590412,-21.9512171340896,2.65463401218714e-22,2.13056952896489e-20,40.700194281702
"Tnfaip3","Tnfaip3",4.0775586532854,3.6993644547508,22.2361271688717,1.72795456174501e-22,1.46664805176026e-20,40.6998034870544
"Mtarc2","Mtarc2",-1.41032075280278,8.64484292381379,-21.8720077453726,2.99377730586499e-22,2.37050903722115e-20,40.5064073193935
"Lpl","Lpl",-1.71273341446762,13.0387794870187,-21.8993152467141,2.87210242527913e-22,2.2895313792867e-20,40.477168519788
"Pxmp2","Pxmp2",-3.07547465164243,4.4512057318467,-21.7151481987734,3.80282002985215e-22,2.93239677857488e-20,40.4644508694779
"Ywhab","Ywhab",-1.8349252776966,10.0893705211625,-21.8310529254238,3.18625931811456e-22,2.50609916234104e-20,40.4133732612443
"Fcgrt","Fcgrt",-1.82303192755866,7.11692987096252,-21.7374646249288,3.67524567966569e-22,2.85266766636157e-20,40.3745218351916
"Adipor2","Adipor2",-1.31330721709872,9.33163707738555,-21.7783869074201,3.45259567504639e-22,2.69759760094022e-20,40.3572145000074
"Mtss2","Mtss2",-1.78975380414144,5.89180613225465,-21.6992821915561,3.89627604361793e-22,2.98495225731197e-20,40.3567552766058
"Gdpd1","Gdpd1",2.57289226060649,3.86639164950012,21.629068536995,4.33901412418392e-22,3.30268958949173e-20,40.3168942400431
"Alad","Alad",-1.5393658229664,6.6803275915516,-21.6102976973678,4.46590019127868e-22,3.37748015748114e-20,40.1894374823514
"Ifngr1","Ifngr1",1.27932952549157,6.90780175206521,21.5932179208651,4.58466248367463e-22,3.44521324728619e-20,40.1514412540619
"Tnfrsf12a","Tnfrsf12a",2.48134134552529,5.0800865653916,21.4972829327789,5.31465722598773e-22,3.9188953720127e-20,40.1461495159026
"Mcam","Mcam",-2.05486726748316,6.93283457392778,-21.4914281160801,5.36289557491139e-22,3.92990322936674e-20,40.0072520499728
"Retn","Retn",-2.39234762487262,8.23081690878589,-21.518625417243,5.14255144350561e-22,3.83399332287722e-20,39.9707836614536
"Layn","Layn",3.10829851463285,3.94225135134128,21.4030497985001,6.14816141041943e-22,4.45006186013058e-20,39.9678045769854
"Mdh1","Mdh1",-2.09331777606306,9.24028256065337,-21.5155469029507,5.16701931121781e-22,3.83399332287722e-20,39.9446500647133
"Idh1","Idh1",-1.4461589800798,8.80558020350525,-21.4735201664465,5.51324790927131e-22,4.01514190330759e-20,39.8827365002839
"Sh3glb2","Sh3glb2",-1.60326051575036,6.65767074915257,-21.3632472182554,6.5394538876244e-22,4.67590769492077e-20,39.8227160463569
"Fam13a","Fam13a",-1.69518771940134,6.50897341161048,-21.3110861340664,7.09125017471356e-22,5.03991382899221e-20,39.7400409043876
"Cav1","Cav1",-1.38897567508285,9.15327789352018,-21.3811585799982,6.36030207223932e-22,4.57553925904144e-20,39.7219949437667
"Fst","Fst",3.10580073508992,5.73168728326364,21.1874154001735,8.5986807909444e-22,6.03543066494256e-20,39.6028990014634
"Lgals12","Lgals12",-1.58821067901313,7.47839919591617,-21.2457588426241,7.85034642245556e-22,5.5460112031216e-20,39.5832980140761
"Flt1","Flt1",3.58837227686502,3.61739344083718,21.097637835274,9.89606043664672e-22,6.86786594303282e-20,39.4623125525669
"Jak2","Jak2",2.15943825814596,4.97948086630802,21.0574310424438,1.0540638042798e-21,7.23014230400758e-20,39.4511648421785
"H2-K1","H2-K1",1.75757984138327,11.086180847708,21.1839454370129,8.64542958446595e-22,6.03543066494256e-20,39.3777994470344
"Crat","Crat",-1.57642426976766,7.08284066923045,-21.0892410150017,1.00272498484251e-21,6.91821600653329e-20,39.3772156012361
"Adam17","Adam17",1.54795988641573,6.33305285166124,20.9875120830529,1.17660243594334e-21,7.97790548233303e-20,39.2307060693281
"Vmp1","Vmp1",1.16985313758724,6.98473405643763,20.9973059271444,1.15859384137271e-21,7.90120817370821e-20,39.1869201671613
"Psmb8","Psmb8",3.25903817393575,5.99012133596902,20.9036920273014,1.34297577523104e-21,8.93667520805487e-20,39.1649799126043
"Cyp26b1","Cyp26b1",2.5556545535711,5.2745042397348,20.8157703225807,1.54357914829328e-21,1.01173037730912e-19,39.0869345099297
"Pals2","Pals2",1.89061187234321,5.98435048383702,20.8429183407723,1.47855316431759e-21,9.7452347668262e-20,39.0535447421797
"Bcat2","Bcat2",-1.76042214746015,7.01679583044831,-20.9011873061562,1.34830326075078e-21,8.93667520805487e-20,39.0387585254224
"Rab32","Rab32",2.25847616357857,5.15506288154491,20.7900827320178,1.6078090437721e-21,1.04800724300681e-19,39.0322497880395
"Cyb5a","Cyb5a",-1.42721147377768,8.34600052709371,-20.9119606556867,1.32554139423247e-21,8.88564623247422e-20,39.0035961021969
"Loxl2","Loxl2",4.19869298302169,3.46928366679959,20.9797057771136,1.19116192124292e-21,8.03047334104229e-20,38.8268231452692
"Akt2","Akt2",-1.21204824892829,7.33954186533939,-20.7148439520393,1.81218014763042e-21,1.17473084515076e-19,38.7264947336886
"Steap1","Steap1",3.21702178137456,3.965118923442,20.5706218006142,2.28173428763547e-21,1.45512979056883e-19,38.6231395884188
"Rhoc","Rhoc",1.40604700648421,8.07551959361368,20.6582813395835,1.98323712359511e-21,1.27164302087908e-19,38.5949301497342
"Mrps6","Mrps6",-1.26700068177674,9.13404080961412,-20.6614835982931,1.9731242639514e-21,1.27164302087908e-19,38.5731892279565
"Dipk1b","Dipk1b",-1.68138293930637,4.97186861523349,-20.4658169603887,2.69994438233362e-21,1.70341945576321e-19,38.5112222968524
"App","App",1.29238338319849,8.02599751608428,20.5257074678749,2.45216145812359e-21,1.55540864962054e-19,38.3843932188096
"Mrpl38","Mrpl38",1.54720566260875,6.49184327975008,20.4141912936492,2.93409866504547e-21,1.83156063757706e-19,38.31629266413
"Gm56906","Gm56906",1.95544722171445,5.40488081055943,20.3438017847491,3.2873622223721e-21,2.03059159683487e-19,38.2606143224929
"Tpm1","Tpm1",1.28784672599888,7.01654731379543,20.4300099058851,2.8602171567398e-21,1.79493840506469e-19,38.2595343247452
"Rap1b","Rap1b",1.27412681321398,7.46112072184064,20.4077240144168,2.96486550591633e-21,1.8410254336211e-19,38.2129828208521
"Ivd","Ivd",-1.59322773886802,6.63085306104122,-20.3140368318247,3.44960115455767e-21,2.11970804278497e-19,38.1014426924787
"Ikbke","Ikbke",3.29313811452108,3.64902311869748,20.2524402395355,3.81194481818189e-21,2.29455739616887e-19,38.0717628088249
"Coq9","Coq9",-1.28060559766662,6.77093300751916,-20.2680118569154,3.71680862994904e-21,2.2603560936154e-19,38.0499799933681
"Trib1","Trib1",2.00243555828616,4.6535792657227,20.1798904541483,4.28924592973199e-21,2.56875753700396e-19,38.0498939576997
"Ctdspl","Ctdspl",-1.33704355271736,6.49986575605138,-20.2614719838239,3.75646439975031e-21,2.27275728144893e-19,38.0349342706913
"Cluh","Cluh",-1.26262276092783,8.37822636464473,-20.3075394476859,3.48609519000291e-21,2.13103373324634e-19,38.032796818624
"Hexim1","Hexim1",-1.38290379877855,6.42280612708921,-20.1451408721506,4.53916551358067e-21,2.69110928287562e-19,37.8645775637615
"Ccdc80","Ccdc80",-1.15831508263683,9.14527666358537,-20.1632017363055,4.40746054107055e-21,2.62622320522982e-19,37.7468927946175
"Slc43a2","Slc43a2",2.36760804312822,4.18585148393637,19.9515582856076,6.23229030780574e-21,3.62209660352178e-19,37.6964779236652
"Rela","Rela",1.29879838219966,6.45411122616489,20.0078525667417,5.6819438043854e-21,3.33510313453427e-19,37.6213038151106
"St3gal6","St3gal6",-2.15956015966418,5.00669420761971,-19.8968968667416,6.81906775401963e-21,3.91634028969964e-19,37.6083248067446
"Aatk","Aatk",-3.15195642132451,5.85772098658407,-19.8768119650361,7.0486558380812e-21,3.99807892200394e-19,37.5765970216999
"Pxmp4","Pxmp4",-1.59141223895978,7.44914915002491,-20.0009878292156,5.74629580238436e-21,3.35617811269954e-19,37.5649263903355
"Trabd2b","Trabd2b",-2.33109909384719,4.45951017183371,-19.8822855949793,6.9853124897306e-21,3.98129066443679e-19,37.5507655083043
"S100a8","S100a8",3.09186683917273,4.82205286520178,19.8584199723106,7.26584519778998e-21,4.09388679876769e-19,37.5416390512111
"Prnp","Prnp",-1.6095536077752,8.94265657295391,-20.0262157557579,5.51341030958827e-21,3.25236074162612e-19,37.5360195069294
