"GeneID","gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Mcm5","Mcm5",-0.564295074724672,3.6557250986339,-5.31753955324689,5.82622526552219e-06,4.16340434177049e-05,3.37225425214303
"Nmrk1","Nmrk1",0.87524135636118,3.65061743704338,5.2506676954999,7.14847444759794e-06,5.00223615259552e-05,3.37003615861082
"Ubqln2","Ubqln2",-0.432779716704059,4.83891725451352,-5.36173785705888,5.08911915147042e-06,3.70626097216345e-05,3.35983740403589
"Calhm2","Calhm2",-0.826168753125103,2.19799072130805,-5.17660064769129,8.96408645298252e-06,6.09909411604889e-05,3.35085044568101
"0610040B10Rik","0610040B10Rik",0.681440761490774,3.24389274234058,5.20908036981247,8.11737883803967e-06,5.60379377011071e-05,3.34892756718118
"Cdc42ep5","Cdc42ep5",-0.583124924673384,3.40097308923538,-5.28976868246538,6.34284248913893e-06,4.50528932491638e-05,3.34695193881749
"Ndc80","Ndc80",-1.1554189684297,2.02962949232032,-5.17235750432713,9.08100164237003e-06,6.17152404243557e-05,3.34375737273516
"Twsg1","Twsg1",-0.364714239074908,5.44288100402172,-5.38593344041565,4.72577918816265e-06,3.4716527311297e-05,3.33934432840031
"Rrm2","Rrm2",-0.569703431610708,3.50085559197309,-5.26859076255036,6.76726410621158e-06,4.76314267204265e-05,3.33122857858043
"Egfr","Egfr",-0.603530882197139,3.00257348996262,-5.28351368799049,6.46536066426913e-06,4.58403396136101e-05,3.32811537523193
"Sun2","Sun2",0.322122649874744,7.42355394946688,5.43113948467824,4.11483590240637e-06,3.06482537731e-05,3.32423217569538
"Ddah2","Ddah2",-0.40600351448563,4.89497195580535,-5.34882795504084,5.2942449880784e-06,3.8236962142776e-05,3.31660766205694
"Micall2","Micall2",-0.7523030154114,3.506444250148,-5.30281404833932,6.09471156120384e-06,4.33949348214139e-05,3.2974001318423
"Srxn1","Srxn1",0.393711719810344,7.25875372191361,5.41974203137313,4.26100759767785e-06,3.16769802378093e-05,3.29696059921202
"Adcy5","Adcy5",2.15143986899149,0.810582178823051,5.13125252378319,1.02951250142243e-05,6.93090411819444e-05,3.29521229266789
"Sntb2","Sntb2",-0.531862306767941,5.47133351482573,-5.3591422283113,5.12971472420364e-06,3.7312191316988e-05,3.29042808859528
"Il1rl1","Il1rl1",-0.538535007314978,3.37056702348138,-5.37564171012412,4.8770546465224e-06,3.57832653729299e-05,3.28434177141262
